Age,BusinessTravel,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,MonthlyIncome,NumCompaniesWorked,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Marketing,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmployeeSatisfaction,JobLevelSatisfaction,Attrition
34,1,281,15,1,3,3,8462,1,0,0,10,2,2,1,1,0,True,True,False,False,True,False,False,False,False,False,False,True,True,1.8967296142718801,4,1
19,1,1287,5,2,3,1,1795,1,1,0,0,2,3,0,0,0,True,True,True,False,False,True,False,False,False,True,False,True,True,2.5677228542819273,1,1
31,1,1419,13,1,3,1,2393,3,1,1,8,2,3,4,1,3,True,False,False,False,False,True,False,False,False,False,True,True,False,2.3333333333333335,2,1
33,1,211,16,1,3,2,8566,2,0,0,11,2,2,0,0,0,True,True,False,False,True,False,False,False,False,False,False,True,True,1.6793394303264229,3,1
31,1,1198,15,2,1,1,4015,1,0,0,9,4,2,7,1,5,True,True,False,False,False,False,False,False,False,False,True,False,True,1.7693034413423974,1,1
27,1,603,3,2,3,1,3069,0,0,0,7,2,3,5,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,2.257725636570506,1,1
26,1,631,9,1,2,2,4569,6,0,0,4,2,3,2,2,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2.071373329998108,6,1
33,0,985,19,2,1,1,2309,2,1,0,5,1,3,3,2,0,True,False,False,True,False,False,False,False,False,False,False,True,True,2.0810083927249097,1,1
29,1,418,11,2,1,1,2052,1,0,0,2,2,3,2,1,1,True,True,False,False,False,True,False,False,False,True,False,True,False,2.075320676302633,1,1
35,1,449,12,3,2,1,2341,1,1,1,3,2,1,3,1,1,True,False,False,True,False,True,False,False,False,False,True,False,True,2.831054161232272,2,1
22,1,1301,10,2,2,1,2385,1,0,0,1,5,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.3333333333333335,1,1
50,1,1147,20,1,3,1,2627,1,0,0,4,2,3,3,2,0,True,False,False,True,False,True,False,False,False,False,False,True,True,2.9132703245633293,3,1
28,1,427,9,2,1,1,2758,0,0,0,2,2,2,2,2,1,False,True,True,False,False,False,False,False,False,True,True,False,True,2.3333333333333335,2,1
38,1,898,2,3,2,2,4857,3,0,1,7,2,2,5,2,4,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0,4,1
30,1,252,2,2,1,1,2357,3,0,0,7,2,1,6,5,4,True,True,True,True,False,False,False,False,False,True,True,False,True,2.4459552621449574,1,1
34,1,797,5,2,2,1,2090,3,1,0,6,3,3,3,2,2,False,True,False,True,False,False,False,False,False,True,True,False,True,2.548707523576019,1,1
25,1,398,15,3,2,1,2506,2,0,0,3,2,3,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,True,2.3333333333333335,2,1
36,0,375,7,3,2,1,3442,0,1,0,3,0,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.3867040219929967,2,1
35,1,546,3,3,2,3,10323,1,0,0,15,5,3,15,7,6,False,True,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,11,1
47,1,794,6,3,2,1,2403,7,1,1,5,2,1,2,1,1,True,False,False,False,False,True,False,False,False,False,True,True,False,3.726021589536128,4,1
26,1,1414,17,1,3,1,2374,1,0,1,3,1,2,2,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,2.3333333333333335,2,1
22,1,732,1,1,1,1,2183,2,1,0,4,3,3,3,3,3,True,True,False,True,False,False,False,False,False,True,False,False,True,2.0761695984317,2,1
30,2,341,25,2,2,2,6699,4,0,0,9,4,2,5,3,1,False,True,True,True,False,False,False,False,False,False,False,True,True,2.322102344950848,2,1
47,1,929,5,2,3,2,6718,7,0,1,12,2,3,5,2,0,True,True,False,False,True,False,False,False,False,False,True,True,False,2.7727553354830103,5,1
38,1,1130,17,2,2,1,2593,1,0,0,3,2,3,2,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,2.5227840214579818,2,1
38,1,1357,3,2,2,1,2116,4,1,0,8,3,2,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,2.41189142897594,2,1
27,1,1435,4,2,3,1,3414,1,1,0,2,3,2,2,2,2,True,True,False,True,False,True,False,False,False,True,False,False,True,2.8498445539224537,2,1
31,1,504,4,3,3,1,2698,0,1,0,9,2,2,9,8,6,True,False,False,False,False,False,False,False,False,False,True,False,True,3.370093744802891,3,1
30,1,248,5,2,1,2,6145,3,1,0,11,2,2,6,6,6,False,True,True,False,False,False,False,False,False,False,False,True,True,2.394507467301099,6,1
22,1,381,11,2,2,1,2083,3,1,0,3,2,3,1,0,0,True,True,False,False,False,False,False,False,False,True,False,True,True,2.025644110624964,1,1
47,1,1087,6,2,3,2,7054,5,0,2,13,2,3,7,5,4,False,True,False,False,False,False,False,False,False,False,True,True,False,2.814294283613627,6,1
27,1,130,14,3,3,1,2399,0,0,0,7,2,3,7,2,6,True,False,False,False,False,True,False,False,False,False,False,False,True,3.29405011429124,2,1
48,1,1142,18,1,3,1,2642,1,0,0,3,1,3,3,2,0,True,False,False,True,False,True,False,False,False,False,False,True,True,2.881512500146503,3,1
20,1,429,22,4,2,1,1634,1,0,0,0,2,2,0,0,0,False,True,True,False,False,False,False,False,False,True,False,True,True,3.553099959471654,3,1
23,1,765,1,1,2,1,2155,1,1,0,3,3,3,3,2,2,False,True,False,True,False,False,False,False,False,True,True,False,True,2.119025061545785,1,1
34,2,732,22,2,2,2,4568,0,0,0,8,1,2,7,4,4,True,True,True,False,False,False,False,False,False,False,False,True,True,2.766546766494101,6,1
22,1,393,9,3,2,1,2480,1,0,0,1,2,3,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,True,2.3333333333333335,2,1
32,1,1402,10,1,3,1,3171,1,1,0,5,4,2,4,3,3,False,True,True,True,False,False,False,False,False,True,False,False,True,2.166204144585858,2,1
32,1,373,24,1,3,1,2796,1,1,0,1,2,1,1,0,0,True,True,True,False,False,True,False,False,False,True,False,False,True,2.6730846220800566,3,1
35,1,1286,17,2,3,2,6983,4,0,0,14,2,3,4,3,2,True,False,False,False,True,False,False,True,False,False,False,True,True,1.800355750799973,3,1
29,1,286,10,1,1,1,2121,1,1,0,7,3,2,6,6,5,True,False,False,False,False,True,False,False,False,False,False,True,False,2.274501256980696,1,1
26,2,671,24,3,2,1,1104,1,0,0,1,3,3,1,0,0,False,True,False,True,False,False,False,False,False,True,False,False,True,3.170263297702506,2,1
37,1,236,3,1,2,2,9545,3,0,0,7,4,2,5,5,5,False,True,True,False,False,False,False,False,False,False,False,False,True,2.230624778378565,4,1
43,1,1152,12,2,3,3,7807,1,0,2,9,2,3,6,5,4,False,True,True,False,False,False,False,False,False,False,False,True,False,2.364783144401833,11,1
34,1,360,11,2,1,2,6243,3,1,0,10,4,2,6,5,4,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,6,1
31,1,346,3,3,2,1,2832,2,1,1,2,2,3,1,0,0,False,True,True,False,False,False,False,False,False,True,True,False,True,2.876756164891447,3,1
22,1,338,22,4,1,1,1595,1,0,0,0,2,2,0,0,0,False,True,True,False,False,False,False,False,False,True,False,True,True,3.446801383960148,3,1
26,1,566,6,3,2,1,2134,4,0,0,4,0,2,3,2,2,False,True,False,False,False,False,False,False,False,True,True,False,True,3.3333333333333335,3,1
32,1,522,14,1,1,1,3424,5,0,2,7,2,3,4,3,3,True,False,False,False,False,True,False,False,False,False,True,False,True,2.0772586156813144,3,1
32,1,585,19,2,1,2,4578,1,1,1,4,1,2,2,2,2,False,True,True,False,False,False,False,False,False,False,False,True,False,2.909030023248584,6,1
40,1,1326,18,2,3,2,10140,4,1,0,10,0,2,2,0,2,False,True,True,False,False,False,False,False,False,False,False,False,True,2.539693475457212,4,1
32,2,259,5,2,2,1,2402,1,0,0,6,2,2,3,1,1,True,True,True,False,False,False,False,False,False,True,True,False,True,2.4041034460552835,3,1
27,1,1368,18,2,2,1,2371,3,0,1,3,1,2,2,1,1,True,False,False,True,False,True,False,False,False,False,True,False,False,2.50838291765635,3,1
34,1,1150,3,3,2,2,9597,0,0,0,9,2,3,8,7,7,False,True,False,True,False,False,False,False,False,False,False,True,True,2.0381238961476913,2,1
28,1,591,1,2,1,1,1305,1,0,0,1,3,2,1,0,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.471572346319066,3,1
27,1,800,15,2,2,1,1096,1,0,0,1,3,2,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,3.278494670217356,4,1
34,1,846,16,2,2,2,4587,1,1,0,14,2,4,12,9,8,False,True,False,False,False,False,False,False,False,False,False,False,True,2.62765492897359,6,1
22,1,179,7,1,3,1,2969,0,0,0,1,2,3,1,0,0,True,False,False,True,False,True,False,False,False,False,False,True,True,1.6270107085861416,1,1
40,1,1355,19,1,3,1,3139,1,1,0,4,4,2,4,3,2,True,True,True,False,False,True,False,False,False,True,False,True,True,2.6666666666666665,2,1
30,1,994,3,3,3,1,2653,4,0,0,7,5,2,4,2,3,True,False,False,True,False,True,False,False,False,False,False,True,True,2.6936030365730184,1,1
39,1,1317,16,2,2,1,3214,2,0,0,5,4,2,4,3,2,False,True,True,False,False,False,False,False,False,True,False,False,True,2.48109620013106,1,1
24,1,1228,4,2,2,1,2832,0,0,0,1,4,3,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,2.9380160113587714,3,1
34,1,775,14,1,1,2,5466,5,1,1,7,1,2,2,2,2,False,True,True,False,False,False,False,False,False,False,True,False,True,3.0228185841487707,8,1
32,1,120,24,3,2,1,2024,2,1,0,8,3,2,7,2,6,True,False,False,False,False,True,False,False,False,False,True,False,True,2.445448526716088,2,1
31,1,358,17,4,3,1,2951,0,0,0,1,3,3,1,0,0,False,True,True,False,False,False,False,False,False,True,False,True,True,2.6821691659654667,1,1
30,1,333,25,3,2,2,6641,4,0,0,9,4,2,6,2,1,True,True,True,False,False,False,False,True,False,False,False,True,True,2.4726211187794056,2,1
39,1,1051,9,3,2,1,2933,1,1,0,4,4,3,4,3,1,True,False,False,False,False,True,False,False,False,False,False,False,True,3.0678348784303386,3,1
18,1,536,12,2,3,1,1621,1,1,0,0,2,3,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,True,3.327771262754949,3,1
27,1,605,3,2,3,1,3067,0,0,0,7,2,3,5,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,2.252040731023499,1,1
28,1,527,2,1,3,1,3551,3,0,0,5,4,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.5198860295396486,3,1
29,1,896,17,2,2,1,2388,1,0,0,4,3,2,3,2,1,True,False,False,False,False,True,False,False,False,False,False,True,True,3.299474098651569,3,1
33,1,817,27,1,2,2,4531,0,0,0,14,3,3,13,7,8,True,True,False,False,False,False,False,False,False,False,False,False,True,2.0,5,1
40,0,900,5,2,2,1,2096,4,0,1,11,3,2,1,0,0,True,True,False,True,False,False,False,False,False,True,True,True,False,2.294837796805467,4,1
27,1,223,15,2,1,1,1426,1,0,0,1,2,3,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,2.75040144408399,2,1
42,1,422,9,1,3,3,10078,4,0,1,24,2,3,4,4,1,True,True,True,False,False,False,False,True,False,False,True,False,False,2.0,10,1
40,0,890,5,1,2,1,2101,5,0,0,5,2,1,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,1.2616169345966168,1,1
27,1,1475,12,2,3,1,2506,1,0,0,1,3,2,1,1,0,True,False,False,False,False,True,False,False,False,False,True,True,False,3.5814891535784126,3,1
36,1,455,16,3,2,2,9314,1,0,0,9,2,3,6,5,2,False,True,True,False,False,False,False,False,False,False,False,True,True,2.763046685340009,4,1
26,1,362,7,2,1,1,2182,1,1,0,5,3,2,5,4,4,True,True,False,False,False,True,False,False,False,True,True,True,False,2.6048043595839885,2,1
31,1,1264,11,1,3,1,4222,3,0,0,9,2,1,3,1,2,True,True,False,False,False,True,False,False,False,False,True,False,True,1.696153421248181,1,1
49,1,318,8,3,2,1,2338,7,0,1,11,3,1,8,7,6,True,False,False,True,False,True,False,False,False,False,True,True,False,3.292195534603002,2,1
33,1,482,1,1,3,1,2700,5,0,0,12,2,3,9,7,7,True,False,False,False,False,True,False,False,False,False,False,True,True,1.7703447835446697,1,1
55,0,310,7,3,2,1,2338,7,0,0,13,3,1,9,8,7,True,False,False,True,False,True,False,False,False,False,False,True,True,3.6491761798745954,2,1
29,1,459,4,3,3,1,2283,8,1,0,3,3,3,1,0,0,True,True,False,True,False,False,False,False,False,True,True,False,True,3.2934261218124963,4,1
37,1,369,10,3,3,2,4213,1,0,0,9,4,1,9,2,7,True,True,False,False,False,False,False,True,False,False,False,True,True,2.329191656035059,2,1
28,1,328,23,3,2,1,2407,0,0,2,1,3,2,1,1,0,True,True,True,False,False,True,False,False,False,True,True,True,False,2.6724152361453153,2,1
33,1,452,11,1,3,2,8354,0,1,0,7,2,2,3,1,1,False,True,True,False,False,False,False,False,False,False,False,False,True,1.2562104545857413,2,1
28,1,1008,1,1,2,1,2606,1,0,1,2,2,3,1,0,0,True,False,False,True,False,True,False,False,False,False,True,False,True,1.5538227572259982,1,1
40,1,403,3,3,2,1,2336,0,1,2,5,1,2,4,2,2,True,False,False,False,False,False,False,False,False,False,True,False,True,2.3980701321155946,1,1
45,1,802,5,3,2,2,4903,2,0,0,9,2,2,6,2,5,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0,4,1
40,1,916,1,3,3,2,4824,3,0,1,6,2,3,3,1,3,True,True,False,False,False,False,False,True,False,False,False,True,True,2.4029774479237553,4,1
31,1,1130,15,2,1,1,3921,1,1,0,9,4,3,9,2,6,True,False,False,False,False,True,False,False,False,False,False,False,True,1.6972377982757316,1,1
31,1,672,12,2,3,2,4601,3,0,0,4,1,2,3,2,1,False,True,True,False,False,False,False,False,False,False,False,True,True,2.7641552109683363,6,1
44,1,661,4,1,1,2,5396,8,1,0,18,2,2,1,0,0,True,True,False,False,False,True,False,False,False,False,True,False,True,2.753643580551841,8,1
30,0,336,9,2,2,1,2322,0,1,0,4,0,3,2,2,1,True,False,False,False,False,False,False,False,False,False,True,False,True,1.697555836793604,1,1
34,0,964,15,3,1,1,2310,1,0,0,5,2,3,4,2,0,True,False,False,True,False,True,False,False,False,False,False,True,False,2.2909427333070074,1,1
26,1,796,2,2,2,1,2319,1,1,0,1,1,3,1,0,0,True,True,True,False,False,True,False,False,False,True,False,True,True,2.578738145754531,1,1
31,1,282,7,2,1,2,6193,3,1,0,11,3,2,6,6,6,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,6,1
52,1,1165,23,1,2,3,10446,5,0,0,14,2,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,True,True,1.3867863826646483,3,1
47,1,526,15,2,3,1,4828,5,1,2,6,1,2,4,3,2,True,True,True,False,False,False,False,False,False,False,False,True,False,2.3086061236333064,3,1
41,1,940,18,2,3,1,2759,5,1,0,7,1,2,2,2,1,True,False,False,False,False,True,False,False,False,False,True,False,False,3.3172044786463086,3,1
53,1,420,2,2,3,2,5168,4,0,0,11,3,2,8,6,2,False,True,True,False,False,False,False,False,False,False,False,False,True,3.251039200908208,7,1
22,1,619,11,4,3,1,1770,1,0,0,0,2,2,0,0,0,False,True,True,False,False,False,False,False,False,True,False,True,True,2.285552662582789,1,1
21,1,424,12,3,2,1,2218,1,1,0,2,2,3,2,1,1,False,True,False,False,False,False,False,False,False,True,True,False,True,2.8771271201978115,3,1
26,2,1391,3,1,3,1,2897,2,0,1,5,3,3,4,2,2,True,True,False,True,False,True,False,False,False,True,False,True,False,2.6666666666666665,3,1
33,1,560,17,1,2,3,9783,2,0,0,11,2,3,2,1,1,True,True,False,False,True,False,False,False,False,False,False,True,True,2.0635988827396,9,1
22,1,1328,7,3,2,1,3972,1,0,0,4,2,3,4,3,2,True,False,False,True,False,True,False,False,False,False,False,False,True,2.723268450977596,3,1
37,1,327,7,3,2,2,5354,5,0,0,13,2,2,5,0,5,True,False,False,False,False,True,False,False,False,False,False,True,True,2.6666666666666665,3,1
42,1,1365,8,1,3,1,2431,6,1,2,13,2,3,7,0,5,True,False,False,False,False,True,False,False,False,False,True,True,False,2.3333333333333335,2,1
34,1,551,22,2,2,2,5921,2,1,0,8,1,2,1,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0321659407309838,6,1
22,1,623,9,3,2,1,1797,1,0,0,1,2,2,1,0,0,True,True,True,False,False,False,False,False,False,True,False,True,True,1.9627266049225052,1,1
47,1,991,2,3,2,2,4736,3,0,0,6,3,2,0,0,0,True,True,False,False,True,False,False,False,False,False,False,True,True,3.2450471914075742,5,1
38,1,1344,5,2,2,1,2138,4,1,0,8,3,1,2,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,1.9388951190559225,1,1
27,1,943,7,3,2,1,2929,1,1,0,2,4,3,2,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,3.2263297705362084,3,1
36,1,1132,10,1,1,2,4793,4,0,0,14,2,1,2,0,0,True,False,False,False,True,True,False,False,False,False,False,True,False,1.547164969266338,4,1
21,1,550,10,3,1,1,2330,0,0,0,1,4,2,0,0,0,True,True,False,True,False,True,False,False,False,True,False,False,True,2.1941572601402393,2,1
30,1,1363,12,2,2,1,4223,1,0,0,8,2,1,3,1,2,True,True,False,False,False,True,False,False,False,False,True,False,True,2.026536441891569,2,1
38,1,360,21,3,3,1,3931,0,0,0,6,2,2,5,2,3,True,False,False,False,False,False,False,True,False,False,False,False,True,1.7259808136410895,1,1
47,1,535,14,1,3,1,4907,8,0,2,7,2,2,3,2,1,True,False,False,False,False,True,False,False,False,False,True,True,False,1.8110145621666964,3,1
30,1,406,15,1,1,1,2773,1,0,0,1,2,2,1,1,1,True,True,True,False,False,True,False,False,False,True,False,False,True,2.463456730434026,2,1
43,2,706,5,3,2,1,2690,3,0,1,14,3,3,6,5,5,False,True,False,False,False,False,False,False,False,True,False,True,True,3.3333333333333335,3,1
35,0,643,9,3,2,1,1987,2,0,0,12,2,1,4,3,0,True,False,False,False,False,True,False,False,False,False,False,False,True,2.2058416641826604,1,1
28,0,313,8,2,1,1,2105,1,0,0,6,3,2,6,6,6,True,False,False,False,False,True,False,False,False,False,False,True,True,2.3954393987579405,1,1
32,1,557,6,2,2,1,3729,4,1,1,6,2,1,2,2,2,True,False,False,False,False,True,False,False,False,False,True,True,False,3.0,3,1
24,1,1444,1,1,3,1,3254,1,1,0,5,3,2,4,2,3,True,True,False,True,False,True,False,False,False,True,False,False,True,1.9587825417209848,2,1
40,0,911,4,1,2,1,2103,5,0,0,5,1,1,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,1.1551320660379458,1,1
29,1,1091,2,1,3,1,4814,6,0,2,5,3,3,4,2,1,True,False,False,False,False,True,False,False,False,False,False,True,False,2.429702353356745,4,1
50,1,317,8,3,2,1,2338,7,0,1,12,3,1,8,7,6,True,False,False,True,False,True,False,False,False,False,True,True,False,3.3566476254159303,2,1
21,1,421,5,3,2,1,2500,1,0,0,1,2,3,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,2.435677207676137,2,1
40,1,324,21,1,2,1,4313,2,0,1,5,3,3,1,1,0,False,True,False,False,False,False,False,False,False,True,False,True,False,1.7548448669978003,1,1
22,1,1296,8,2,3,1,2396,1,0,0,1,5,2,1,0,0,True,False,False,False,False,True,False,False,False,False,True,True,False,2.3333333333333335,1,1
32,1,498,5,2,3,1,3749,5,0,0,6,2,1,2,2,2,True,False,False,False,False,True,False,False,False,False,False,True,True,2.798009246946202,3,1
30,1,1211,7,3,3,1,2400,3,1,0,4,4,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,2.653328305861522,1,1
21,1,405,6,3,2,1,2485,1,0,0,1,2,3,1,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,2.3810985593401894,2,1
28,1,1184,8,3,1,2,5329,6,0,0,6,2,2,4,3,2,False,True,True,True,False,False,False,False,False,False,False,False,True,2.552302945056856,2,1
52,1,257,11,1,3,4,13470,6,0,0,23,2,2,18,7,7,True,True,True,False,True,False,False,False,False,False,True,False,True,2.4314844089866425,12,1
26,2,1423,1,1,2,1,2892,2,0,1,3,3,3,2,1,1,True,True,False,True,False,False,False,False,False,True,False,True,False,2.7671051179610533,3,1
41,1,567,14,1,3,3,7897,0,0,0,9,1,3,9,7,5,True,False,False,False,True,False,False,False,False,False,False,True,True,2.9366949077313675,12,1
21,1,1427,17,3,3,1,2691,1,0,0,1,3,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,3.0065117661157315,4,1
35,1,1096,3,4,3,1,2361,4,1,0,5,2,2,2,2,2,True,True,False,False,False,True,False,False,False,True,False,True,True,2.7241347650469256,1,1
28,1,1218,5,3,2,1,3604,2,0,0,7,3,3,6,5,5,True,True,False,True,False,True,False,False,False,True,False,True,True,2.9294900655829124,3,1
48,1,952,1,3,3,2,4742,3,0,0,5,3,3,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,True,3.4774229926627362,5,1
57,2,781,2,3,2,1,2380,9,1,1,3,3,2,1,0,0,True,False,False,True,False,True,False,False,False,False,True,True,False,3.997665853018395,3,1
39,1,541,9,1,2,3,9951,4,0,1,15,4,3,2,1,1,True,True,False,False,False,False,False,True,False,False,True,False,True,2.376675237720404,9,1
